timestamp,measuring_station,soil_moisture,soil_temperature,soil_salinity,soil_ph,battery_voltage,irrigated,reward
2023-01-31 22:51:00,SVDT3,25.5,25.0,20.1,6.1,12.7,0,-0.95
2023-01-31 22:50:00,SVDT3,25.6,25.0,20.2,5.6,12.7,0,-0.9399999999999998
2023-01-31 22:49:00,SVDT3,25.5,25.0,20.2,6.1,12.7,25,-1.55
2023-01-31 22:48:00,SVDT3,25.6,25.0,20.1,6.1,12.7,25,-1.56
2023-01-31 22:47:00,SVDT3,25.5,25.0,20.1,6.1,12.7,25,-1.55
2023-01-31 22:46:00,SVDT3,25.5,25.0,20.2,6.2,12.7,20,-1.05
2023-01-31 22:45:00,SVDT3,25.5,25.0,20.0,6.3,12.7,20,-1.05
2023-01-31 22:44:00,SVDT3,25.5,25.0,20.3,6.5,12.7,0,-0.95
2023-01-31 22:43:00,SVDT3,25.5,25.0,20.3,6.4,12.7,10,1.0
2023-01-31 22:42:00,SVDT3,25.5,25.0,20.2,6.4,12.7,25,-1.55
2023-01-31 22:41:00,SVDT3,25.5,25.0,20.3,6.0,12.7,10,1.0
2023-01-31 22:40:00,SVDT3,23.4,26.2,18.5,5.6,12.7,15,1.0
2023-01-31 22:39:00,SVDT3,25.5,25.0,20.0,6.1,12.7,20,-1.05
2023-01-31 22:38:00,SVDT3,25.5,25.0,20.3,6.2,12.7,25,-1.55
2023-01-31 22:37:00,SVDT3,25.5,25.0,20.2,6.1,12.7,20,-1.05
2023-01-31 22:36:00,SVDT3,25.5,25.1,20.3,5.5,12.7,15,-0.55
2023-01-31 22:35:00,SVDT3,23.4,26.2,20.2,5.5,12.7,25,-1.3399999999999999
2023-01-31 22:34:00,SVDT3,25.6,25.1,20.4,6.0,12.7,0,-0.9399999999999998
2023-01-31 22:33:00,SVDT3,23.4,26.2,20.0,5.6,12.7,10,1.0
2023-01-31 22:32:00,SVDT3,25.6,25.1,20.1,6.1,12.7,20,-1.06
2023-01-31 22:31:00,SVDT3,25.5,25.1,20.2,6.1,12.7,5,1.0
2023-01-31 22:30:00,SVDT3,25.5,25.1,20.3,6.0,12.7,20,-1.05
2023-01-31 22:29:00,SVDT3,25.5,25.1,20.1,6.0,12.7,5,1.0
2023-01-31 22:28:00,SVDT3,25.6,25.1,20.1,6.0,12.7,10,1.0
2023-01-31 22:27:00,SVDT3,25.5,25.1,20.1,6.0,12.7,5,1.0
2023-01-31 22:26:00,SVDT3,23.4,26.2,20.3,5.5,12.7,15,1.0
2023-01-31 22:25:00,SVDT3,25.5,25.1,20.0,6.3,12.7,25,-1.55
2023-01-31 22:24:00,SVDT3,25.5,25.1,20.3,6.2,12.7,5,1.0
2023-01-31 22:23:00,SVDT3,25.5,25.1,20.2,6.5,12.7,15,-0.55
2023-01-31 22:22:00,SVDT3,25.5,25.1,20.2,6.4,12.7,0,-0.95
2023-01-31 22:21:00,SVDT3,25.5,25.1,20.3,6.1,12.7,5,1.0
2023-01-31 22:20:00,SVDT3,25.6,25.1,20.1,6.2,12.7,20,-1.06
2023-01-31 22:19:00,SVDT3,25.5,25.1,20.3,6.0,12.7,25,-1.55
2023-01-31 22:18:00,SVDT3,25.6,25.1,20.2,6.4,12.7,5,1.0
2023-01-31 22:17:00,SVDT3,25.5,25.1,20.0,6.4,12.7,10,1.0
2023-01-31 22:16:00,SVDT3,21.3,27.5,16.9,4.2,12.7,0,-1.3699999999999999
2023-01-31 22:15:00,SVDT3,25.5,25.1,20.1,6.2,12.7,10,1.0
2023-01-31 22:14:00,SVDT3,25.5,25.1,20.3,6.1,12.7,5,1.0
2023-01-31 22:13:00,SVDT3,25.5,25.1,20.3,6.2,12.7,0,-0.95
2023-01-31 22:12:00,SVDT3,25.6,25.1,20.0,6.3,12.7,10,1.0
