,episode,total_reward,average_loss
0,1,-307.2144877753144,178.0580977271585
1,2,-200.78657511618655,14.457996368408203
2,3,-242.55259970690747,1.6484470269083977
3,4,-276.56840979964613,2.701717606186867
4,5,-240.98406935999708,1.2588213062286377
5,6,-267.6403133862673,0.5559052715450525
6,7,-167.89183827784274,1.6407418356835841
7,8,-191.49143927890955,1.713151300251484
8,9,-192.63429810025818,3.464435795545578
9,10,-230.67051777409623,5.318482712209224
10,11,-148.67572704697963,4.874743593484164
11,12,-197.83433117096425,3.6995316590368748
12,13,-312.8167250425524,6.1951083719730375
13,14,-163.67795864464009,4.2633462190628055
14,15,-204.03351208703663,4.642450257986784
15,16,-333.45184532417306,3.45498788356781
16,17,-217.8996217154491,4.819419801235199
17,18,-310.3149465694348,4.880333852320909
18,19,-310.44224837028395,4.375559029281139
19,20,-314.9357062571708,7.161321278512478
20,21,-253.14890225070403,5.23087069734931
21,22,-279.92687454448094,6.491977308690548
22,23,-227.86530278871945,1.9708852285146714
23,24,-289.4225350746224,4.347695080041885
24,25,-275.82188521931096,2.5972804564237593
25,26,-228.44711435008722,4.671839873790741
26,27,-312.1871650702132,3.1804281133413315
27,28,-176.22656348688187,6.764278540611267
28,29,-143.90841487159778,3.448375795483589
29,30,-319.40805915196506,8.41783839583397
30,31,-302.1245320498822,1.4951377040147782
31,32,-276.4896350871015,2.647884155213833
32,33,-209.55447386408136,5.9412808761000635
33,34,-223.88669941402415,4.10643615797162
34,35,-187.5062727971902,5.612237989753485
35,36,-299.7176481651059,4.835607969462871
36,37,-248.10806143888507,3.618072231411934
37,38,-286.67475350186254,3.2729372915625574
38,39,-225.8828089254543,4.768549221456051
39,40,-292.5422654645809,6.404466128647328
40,41,-242.32128790883948,3.6325042787194253
41,42,-197.15267568864306,6.395208760648966
42,43,-231.46195155295223,5.647272098809481
43,44,-300.4433117942815,7.201225157231092
44,45,-274.5433113913895,4.1936431559920315
45,46,-198.2005377683031,6.777261877655983
46,47,-187.17013217294064,4.771653921753168
47,48,-170.3228067055066,7.524002070426941
48,49,-139.88860458162387,6.191101845800876
49,50,-370.0603980594353,7.417449644804001
50,51,-199.94135747779137,2.4505375884473324
51,52,-234.8887547418381,7.042828425168991
52,53,-242.06968472083966,3.493528450578451
53,54,-293.5383635449974,10.498791779130697
54,55,-216.69880781157815,2.097374564707279
55,56,-231.86264120468658,7.417680107653141
56,57,-175.66181604138157,3.7178165924549105
57,58,-261.08540350875035,5.537212393283844
58,59,-319.5737059018154,9.086374703645706
59,60,-296.6886651957542,13.871796452999115
60,61,-204.96316319408163,7.302894139289856
61,62,-226.27267977709062,6.878553501367569
62,63,-252.61631026025395,3.355176212787628
63,64,-348.31205216004724,5.853890553712845
64,65,-239.40656415355483,2.371796303987503
65,66,-306.889222574148,4.9747208464145665
66,67,-168.1094037464951,4.933537361621856
67,68,-177.99929454439814,5.419446124732494
68,69,-238.60559004987329,5.103725808262825
69,70,-249.69731463607832,4.204952442198992
70,71,-277.6834710636982,6.841625487208367
71,72,-292.3418387200833,6.68182449400425
72,73,-307.2801607403124,3.4634575915336607
73,74,-200.83981698690883,3.320197531580925
74,75,-283.42876979922744,3.935448724031448
75,76,-306.8750664163159,3.694915663599968
76,77,-288.73833731505425,2.9692083829641343
77,78,-285.68479447874006,2.1544964867830276
78,79,-305.0727345166219,3.02750992834568
79,80,-306.90235611904467,10.164260493516922
80,81,-289.4585497251358,2.5753603667020797
81,82,-284.0434057088597,7.102822446525097
82,83,-305.4343937834598,4.055977952778339
83,84,-372.95055428662573,6.957066279947758
84,85,-153.4758931464275,2.8852375078201296
85,86,-329.04525944581087,7.81268168285489
86,87,-175.87133475412614,4.43644632935524
87,88,-235.26812223882519,10.432613101452588
88,89,-377.70650375577657,5.053669339418411
89,90,-267.75152299442817,3.802850099205971
90,91,-354.31250040299966,12.87183904439211
91,92,-403.73057483641213,3.422471658587456
92,93,-208.84846397814204,3.575512937605381
93,94,-325.0199525901203,7.835577515512705
94,95,-292.08031730797217,8.30811958476901
95,96,-164.3936117867348,5.873551042377949
96,97,-210.82810047808715,9.283082104325295
97,98,-154.87806215444,10.994349599182605
98,99,-179.94507056593116,9.687609588205815
99,100,-193.9284923713615,4.9351585656404495
