,episode,total_reward,average_loss
0,1,28.72969097967532,6.149140141466084
1,2,33.267711660794184,1.1514016238227487
2,3,31.552533692149943,2.0784497468918564
3,4,36.05574917735932,2.800848622620106
4,5,32.295994487788704,4.789437995590269
5,6,22.495215271426577,8.458030642569065
6,7,28.90249160353425,11.312464774921537
7,8,25.32977515690671,15.621618288904429
8,9,32.64083335459071,14.014716938436031
9,10,42.49943844798117,24.690783246159555
10,11,29.665359569178285,29.65410181850195
11,12,32.1376274835628,27.974546076357363
12,13,34.574953125550955,24.316602965891363
13,14,28.706569285878796,31.217849747911096
14,15,32.76912459930837,22.852666613012552
15,16,28.64180617858501,26.370713686347006
16,17,37.526426184585446,24.681147032380103
17,18,38.1806986710205,24.0465736656636
18,19,37.252382173133434,29.326442710459233
19,20,25.351764089969315,18.793501187115908
20,21,30.62399713700295,16.031089825928213
21,22,36.55547019603742,22.097052456140517
22,23,33.026070247296936,15.171233983263374
23,24,40.501790539597074,14.973769714683295
24,25,36.75700098267552,15.780595600754022
25,26,41.00145985547801,13.894557252675295
26,27,37.75869409896993,12.711231814473868
27,28,33.314361492014584,11.849834003001451
28,29,27.61260103393506,8.742334763407706
29,30,40.101155620986646,13.806823762059212
30,31,30.441544032709373,10.456129596680404
31,32,38.05544494286801,15.009727519154549
32,33,44.16978477108818,13.449092664793135
33,34,45.667077938642116,9.751677364856004
34,35,36.527948553500394,12.729697311520576
35,36,36.648989915738134,11.457957214415073
36,37,39.98262748356281,13.257809410840274
37,38,48.34309285125211,8.668628056049346
38,39,41.71899833346127,10.510540013611317
39,40,49.68663782412222,9.784127816706896
40,41,42.2768831345516,11.56433435022831
41,42,46.705673417851095,9.904747734516858
42,43,43.825283809670026,12.09224387422204
43,44,49.2651912147155,10.894762439876795
44,45,34.809606802443916,7.633464028090239
45,46,51.47942161253489,13.440824861228466
46,47,41.97377827620133,12.127879612743854
47,48,44.337619065839654,6.778925064504147
48,49,36.750596461884484,10.492062281221152
49,50,50.56461641662543,9.945907340049743
50,51,41.33239900857973,15.205464346706867
51,52,35.7800216637944,13.017681938409805
52,53,41.55295816768188,11.243850868046284
53,54,43.54109669692469,10.464671068191528
54,55,41.440715506466795,9.6958236117661
55,56,41.15675567224619,12.177061054706574
56,57,53.97838986447862,10.49590708553791
57,58,38.09124821594119,10.713551511317492
58,59,46.50041968969862,12.161398175358773
59,60,45.115080587856376,12.080625777542592
60,61,49.68712844498095,15.889620136916637
61,62,32.44919194109345,13.42078701287508
62,63,42.31263590128594,12.97879627108574
63,64,50.09278019903761,12.28704916059971
64,65,46.5103523479135,12.611946540027857
65,66,44.054606802443935,9.689796317517757
66,67,35.724979575178686,11.987304845303298
67,68,40.194006751184425,9.9810201972723
68,69,47.352374951868626,10.947731491625309
69,70,35.04213686270409,7.258902594596147
70,71,46.933702516693096,9.88442525729537
71,72,40.07761064811652,12.896432460546494
72,73,40.38190838772101,10.471024158149957
73,74,42.08930256795262,8.997348615527153
74,75,47.59828765534262,6.084762874990702
75,76,40.63843917435913,12.656883354485036
76,77,51.12091031055731,10.60053969964385
77,78,50.086511558275156,9.287157895416021
78,79,44.66182421048962,6.669272707104683
79,80,45.4886604280774,8.021739607155324
80,81,49.888609921738556,9.851361053884029
81,82,43.482449514918535,8.980029547810554
82,83,46.67249160353427,9.732215498536824
83,84,42.34046177831427,10.855346747636794
84,85,34.31371815568102,9.46087090075016
85,86,41.98796658540502,12.1116114372015
86,87,51.313888903060466,5.118466094881296
87,88,52.07274772460344,8.283111437857151
88,89,43.61710319181154,8.023479389548301
89,90,48.664201555274936,5.61122406989336
90,91,52.61063132923539,8.011810211837291
91,92,42.492501217715734,7.574601513445377
92,93,49.67139371015122,7.164895712733268
93,94,43.067425458207495,7.12698482722044
94,95,49.01921839072122,9.850562396049499
95,96,51.664446865704285,7.812543731033802
96,97,47.079261675795266,10.046992821097374
97,98,43.960369183359774,6.605071896463633
98,99,50.724285732506345,7.397461102306843
99,100,39.59107866502009,8.093254778683185
100,101,33.030665000127954,8.369189418703318
101,102,48.95501444252958,8.487207643389702
102,103,39.159032004353826,6.950878847837448
103,104,52.52434585302667,7.466492778658867
104,105,52.436333589630884,10.861200456917286
105,106,37.31553873428087,10.176062535345554
106,107,52.192602230393405,6.95309656560421
107,108,46.92650314055202,13.167277395129204
108,109,42.86517437926922,9.615676563978194
109,110,39.444547878381975,8.872973251640797
110,111,45.14088505738789,9.338273772597313
111,112,42.530157543822945,7.0811843183636665
112,113,52.52031867702092,6.653440594375134
113,114,63.87262868002114,6.4288345751166345
114,115,51.15582613332592,8.899703429192305
115,116,55.33463325207168,9.450328487604857
116,117,57.37234008451774,9.84082385957241
117,118,46.96748318581112,10.501488014608622
118,119,51.98546177831428,7.3517858274281025
119,120,47.62217895131978,11.50797468483448
120,121,42.85013109419519,13.208296875655652
121,122,34.086865102646975,6.288049793690443
122,123,45.32286437626903,8.941135208755732
123,124,34.384920651116744,10.931030569523573
124,125,43.51746635036483,11.420748677551746
125,126,58.42262868002115,13.475757707059383
126,127,46.007721274975665,9.623023717850447
127,128,53.05380472582908,11.90554150223732
128,129,55.72718014777812,10.389938601255416
129,130,46.566815792766484,12.571971866190433
130,131,53.69184224239424,12.35947296500206
131,132,61.68787399045049,10.275837282836438
132,133,44.05389612432527,10.494382587969303
133,134,52.85117245643295,8.710973843932152
134,135,47.63983647388534,10.142004434764385
135,136,58.869320599857225,10.109169546067715
136,137,61.31084416523053,7.677692430913448
137,138,44.708608725280236,11.278174389600753
138,139,47.271477887382616,10.049545528590679
139,140,54.71398269447334,10.98941330909729
140,141,55.80151155827515,7.343576604127884
141,142,51.61895624484558,8.55892507046461
142,143,48.66246754682316,8.805507643520832
143,144,54.92920155527496,10.044884006083011
144,145,57.68570828520198,13.955067701637745
145,146,50.40794133223559,11.056308293044568
146,147,52.541553646890854,8.289528222680092
147,148,47.26118087415607,15.019424582123756
148,149,52.123287655342615,14.09938313037157
149,150,44.92725590728637,14.91796940177679
150,151,51.17231602780669,7.979648056030274
151,152,52.735969234619255,15.865994815528392
152,153,45.40308562998732,10.165937072634698
153,154,48.740275391946895,9.689679820686578
154,155,41.35640093141602,9.938220831751824
155,156,40.292595009128576,10.95145383477211
156,157,49.401849463659055,11.13463925242424
157,158,58.58261184457488,9.111134249269963
158,159,60.34557240517344,11.821214298605918
159,160,49.24865201035425,10.667515740096569
160,161,47.296486305105724,13.40811194896698
161,162,55.302620262298014,5.770913221091032
162,163,50.99039443652921,8.593574565649032
163,164,59.591037772862705,7.379598188847304
164,165,64.78148750156407,6.734978520572185
165,166,49.44783190183481,8.553894599676132
166,167,50.69893218813453,7.9460838031768795
167,168,50.660200828897025,7.420895859897136
168,169,61.50542088615694,9.708199945688248
169,170,44.978905738506754,9.372241123616696
170,171,53.364268897060064,8.743808950185775
171,172,54.87023449978955,8.019484916329384
172,173,59.65136726052346,9.381379822790622
173,174,59.326131564275585,10.459610201716423
174,175,53.180259752958975,10.029071442782879
175,176,62.252307610083534,10.313091589212418
176,177,62.980785241168554,8.134067341387272
177,178,58.181758065162846,6.73834731400013
178,179,52.52474387893085,7.50658611536026
179,180,56.678500491337765,5.932827886044979
180,181,61.27797619958649,8.158495569974184
181,182,52.949294150229456,8.155373106449842
182,183,66.27278981321909,7.821110571622849
183,184,51.487840319557954,6.306604698598385
184,185,62.553288851800986,9.175901035666465
185,186,54.51294974995875,11.886211903691292
186,187,48.01217173005501,9.965583846718072
187,188,54.83857625084601,9.703432298898697
188,189,54.10619048833755,11.179207744002342
189,190,54.20343195309434,16.682215573489668
190,191,56.0905892406197,10.225806379914284
191,192,66.363576250846,13.061631076335907
192,193,56.837848737281085,13.173727864176035
193,194,62.692163312331836,9.842710190713406
194,195,63.07828885180097,11.974354750216007
195,196,53.28086941839995,10.981254363954067
196,197,48.98289924361992,13.68606851145625
197,198,46.27234850224089,8.081333514750003
198,199,56.88161496386951,9.120094557702542
199,200,60.62045575350782,9.77417902648449
200,201,53.39103896932105,6.499195517301559
201,202,59.38251924962035,7.214219944477081
202,203,58.758077212264155,7.593784802854061
203,204,56.19644421649005,9.41539483115077
204,205,65.83578524116857,9.743149619996547
205,206,48.13909934613894,7.417153312563896
206,207,71.42372896632085,7.099594244658947
207,208,61.901148399721876,12.126974554508925
208,209,60.56628308329209,9.589299081563949
209,210,61.41016715800445,5.842334969043732
210,211,58.37730880654189,8.88113387644291
211,212,62.815632525693744,9.320664842426776
212,213,56.007180147778115,6.23867888212204
213,214,59.809413194811754,7.862274492681027
214,215,50.34086941839996,8.890011803358794
215,216,54.22223907184011,6.807717494517565
216,217,69.75828043407782,5.06112563252449
217,218,55.16975229665397,6.746135748773813
218,219,67.90235931288073,6.699103351384402
219,220,62.64777297777283,5.918340298980475
220,221,62.215547152004014,6.891014449298382
221,222,62.58009020203786,6.130812325328589
222,223,57.45956591028659,5.879981602877378
223,224,66.8416221851343,7.455156708955765
224,225,58.52393099167617,7.38780657812953
225,226,67.74936268847294,5.016435170322657
226,227,63.018550997676606,6.093711434900761
227,228,75.43882275773373,5.151253653615713
228,229,51.20487856250105,8.518611630350351
229,230,60.76082613332592,7.1687970681488515
230,231,66.57708755282358,6.943945726752281
231,232,58.976986540145944,9.451477617919444
232,233,62.01279703448392,9.413393017351627
233,234,50.57601974095813,7.280102773457766
234,235,60.920074563049894,6.076784456819296
235,236,64.1067496474397,6.6560375100374225
236,237,57.770133487111885,6.288042692542076
237,238,68.97730761008353,8.66163319721818
238,239,54.90073353837139,8.852154853641986
239,240,57.79813613632613,8.122638564407826
240,241,65.61415224539445,6.464215853512287
241,242,66.42289082589679,7.853770903199911
242,243,71.1591438276713,5.445473425984383
243,244,59.13253488860826,4.508164954930544
244,245,55.47827923761949,9.249410453587771
245,246,63.92305918035956,8.611621262133122
246,247,60.88129150101522,8.14663482412696
247,248,63.53740862276121,10.323201040029526
248,249,53.91221381867068,12.58746085599065
249,250,67.24196970469966,7.332759195119142
250,251,61.839676537145735,8.291016871482134
251,252,65.57977874628175,10.9921668151021
252,253,58.766783318332266,8.284370241165162
253,254,58.14072392418994,8.825551979318261
254,255,68.455141904835,10.168507345318794
255,256,62.99530184157465,8.602488588094712
256,257,62.056165235168116,12.293000579625367
257,258,71.08643699522526,7.407490921616554
258,259,57.122019014580175,11.859008486270904
259,260,56.79120732378382,9.547690100073815
260,261,77.16178331833225,8.448137205094099
261,262,56.00949856850146,11.23487565279007
262,263,65.02206229965421,13.105630709826947
263,264,76.10867004225885,8.231757792085409
264,265,53.847281160455786,10.064752053320408
265,266,63.32603777286273,12.651219857335091
266,267,65.26739178731493,8.17162919163704
267,268,72.9036952954283,6.460137680321932
268,269,71.84916908084072,9.329510667026042
269,270,54.38414263121295,7.23951122134924
270,271,61.02720659740586,7.2720221251249315
271,272,65.50643699522524,7.370535373985767
272,273,54.39822031355752,8.946604684889316
273,274,71.49981122071596,8.005593084990979
274,275,60.557993035032766,6.255862154066563
275,276,67.08120732378384,8.265679258555174
276,277,69.51675686870453,7.3815295976400375
277,278,58.75420275173329,10.182185782790183
278,279,44.639455283427445,7.619615151286125
279,280,62.20579246243338,6.395206210464239
280,281,56.307645515467414,9.020193903446197
281,282,68.6920454642079,6.998551569581032
282,283,65.5154545570495,7.359611572772264
283,284,68.91237495186864,5.344655575156212
284,285,74.74607264021363,8.688333132863045
285,286,67.2014526342132,7.7316903458535675
286,287,77.67404281499365,9.86121375054121
287,288,66.61045455704948,9.979321198761463
288,289,67.88138529242808,11.376034898012877
289,290,58.159387941642315,8.150745273679496
290,291,61.86999760708331,7.6922757279872895
291,292,70.43115681744501,8.200140516310931
292,293,54.43970059385681,6.4496411454677585
293,294,67.96609789338302,5.769249675869942
294,295,70.29753728152498,8.29597766160965
295,296,62.045352347913486,6.343223156630993
296,297,77.89200337559222,4.491924142837524
297,298,68.5995069862246,5.736671406179666
298,299,74.12419433401014,6.328715166300535
299,300,71.05086941839994,7.500500828325748
300,301,69.51608947565991,7.410043089538813
301,302,59.6195238216709,7.252758829444647
302,303,70.17917749856385,7.641198319792747
303,304,65.0710798614784,4.219916440993547
304,305,60.9013756782466,7.037608866989612
305,306,64.7897787462817,11.248575052917003
306,307,61.66865201035426,9.17373446315527
307,308,63.41287399045053,7.859338401257991
308,309,62.30957432800972,10.76832564458251
309,310,60.624947100744485,8.190107550621033
310,311,71.76526936714043,10.424471907168627
311,312,71.63342592828788,6.491903437972069
312,313,65.18888048533732,10.497605732232332
313,314,65.58585258295366,7.19739814504981
314,315,79.16054834846234,6.957626585960388
315,316,65.81752766734347,8.463389900624753
316,317,63.96371935213937,6.469517438709736
317,318,67.14840789638325,5.409996736347676
318,319,75.4465380079029,6.620448853671551
319,320,70.64029462030986,5.380942917615175
320,321,69.89213805916245,5.664189480990172
321,322,63.752376148326995,5.613418800383807
322,323,61.89805195909475,7.296076667904853
323,324,58.85359308629231,7.100050575137138
324,325,72.21040405071064,7.8480963753163815
325,326,61.99111472882932,6.917081863433123
326,327,58.91252647088514,7.752078932374716
327,328,58.18404161853531,8.095750429630279
328,329,71.6447186257614,6.912349907755852
329,330,71.16590308929253,6.0669892682135105
330,331,64.58605580476734,7.2525726507604125
331,332,70.36155484334918,6.21694177210331
332,333,59.942923300330996,8.548080944716931
333,334,71.53838264321382,7.790857965201139
334,335,66.09138529242806,6.924971806704998
335,336,75.1846091953606,7.365232846736908
336,337,63.8135257445072,6.51836114242673
337,338,67.34500602480647,7.393650849908591
338,339,77.95288360463196,6.383839580714703
339,340,65.82894902358078,7.762508170008659
340,341,59.70124941239952,7.704935361593962
341,342,67.44504930988049,6.094331910014152
342,343,58.71516715800441,6.116403122097254
343,344,52.50922680844436,5.780011914372444
344,345,64.58140212787436,6.739126368165016
345,346,67.10522727852475,7.05908608019352
346,347,73.37676648288597,6.0754246671497825
347,348,73.3826382942026,6.369071325063706
348,349,73.80873738404398,6.455202372074127
349,350,68.52350049133778,6.654175615608692
350,351,56.55998918936018,5.4051803840696815
351,352,68.5000072212648,8.673222669661046
352,353,68.41747835746298,6.866970548927784
353,354,63.35211400245136,5.456437027603388
354,355,72.21498077163706,8.121289965957404
355,356,72.74189274873306,5.69948933288455
356,357,72.15379630810592,7.293095422387123
357,358,66.40344878854063,7.809888540059328
358,359,65.12300264921424,8.347198796570302
359,360,71.12756975595917,8.052904578000307
360,361,71.27907648588621,6.922543773055077
361,362,68.47834777586293,8.299586520195007
362,363,77.31965970169944,5.996262865662575
363,364,73.5768338246711,6.818163327425719
364,365,66.56633478608923,6.511404837965966
365,366,64.20676528642765,8.142260170429944
366,367,66.31249399645093,4.524248123466968
367,368,68.3764526342132,7.815334158837795
368,369,56.820353544371834,4.935110641568899
369,370,73.70037037981811,6.312139729559422
370,371,62.383804725829094,5.978810501694679
371,372,75.19368687770518,6.6463999439775945
372,373,68.38296056059858,7.449506435096264
373,374,49.19018160053403,6.915263538360596
374,375,62.89609669692471,5.199239063113928
375,376,64.81604619058585,7.934095579385757
376,377,61.837991838574446,5.794313013702631
377,378,75.64037157627645,6.85181923866272
378,379,68.89145263421321,7.067579689323902
379,380,67.95823834546214,6.363724759444595
380,381,78.00357744730435,6.35132707759738
381,382,69.70022608206641,7.329174073338509
382,383,66.92483886680203,4.8522929948568345
383,384,72.18834897232128,4.4961811263859275
384,385,68.2461387855404,6.9278134237229825
385,386,73.43623377341157,7.564630406498909
386,387,70.31033670892552,6.3261654941737655
387,388,74.03010823394246,4.706959141641855
388,389,71.48036196209495,6.856355950683355
389,390,73.29126744430413,6.270543911457062
390,391,59.26348126297482,7.691226657032967
391,392,75.9178667691857,6.722516152858734
392,393,72.22771285725253,5.495548700541258
393,394,73.34418591628702,5.841094217300415
394,395,62.224142631213,6.7519295586645605
395,396,79.97625060885787,9.274516157209874
396,397,61.8562842797504,5.667403294593096
397,398,69.45109789338304,7.9215855047106745
398,399,67.07863517490799,7.544232135117054
399,400,66.4664526342132,7.935024515986442
400,401,72.37026936714045,7.1348699362576005
401,402,78.6250913984962,5.206949824690819
402,403,62.5366462418454,9.480714720785619
403,404,74.66438913810065,8.32379581898451
404,405,80.24376383367174,7.588996034860611
405,406,55.78766235091369,10.264415467083454
406,407,72.7189490235808,7.323751673698426
407,408,65.65064936114,6.308658607155085
408,409,90.11101491260996,7.8914225885272025
409,410,79.25623496986992,6.132291379570961
410,411,59.6031108831567,7.260978863239289
411,412,72.87573473482975,5.382844732552766
