,episode,total_reward,average_loss
173,174,[-391.34000284],23.47569791475932
174,175,[-393.6690062],23.65369281383476
175,176,[-389.75819654],18.184181668541648
176,177,[-387.39728788],20.345005437581225
177,178,[-391.83841967],31.26321689167408
178,179,[-391.58791958],23.472064166358024
179,180,[-390.59636499],22.531580036336724
180,181,[-390.00557234],27.194190810425113
181,182,[-393.85548254],22.847045098892366
182,183,[-387.98764972],17.01103121945352
183,184,[-390.40978112],34.04205323951413
184,185,[-387.08761119],22.42095001659008
185,186,[-391.18564943],24.63573610421383
186,187,[-392.36507918],20.093598917277173
187,188,[-393.57555225],21.698999196592002
188,189,[-386.43580821],24.299455987082588
189,190,[-389.75733343],24.328239039941266
190,191,[-390.62643878],22.817020343409645
191,192,[-386.00109258],13.103295457483542
192,193,[-386.52904749],27.107968076310975
193,194,[-390.47186923],24.84046447517896
194,195,[-390.03672203],19.2859891303862
195,196,[-384.47965003],26.228806138038635
196,197,[-389.04366037],20.99886549723269
197,198,[-387.7085844],20.376800012106848
198,199,[-389.38535248],28.60981622247985
199,200,[-389.16707985],19.686997118622365
200,201,[-393.82411483],23.154963174251595
201,202,[-390.53298558],28.46521581182576
202,203,[-391.52788062],20.721460256913694
203,204,[-392.95425611],24.139244823744804
204,205,[-391.49597495],19.671124010375053
205,206,[-385.93933001],24.112116690837976
206,207,[-386.99480307],24.751672786895675
207,208,[-386.43602249],18.99092359133441
208,209,[-391.06104578],26.9341615920115
209,210,[-390.12996245],25.991215103804464
210,211,[-390.53330701],20.554171880086262
211,212,[-386.93293299],22.697040985328982
212,213,[-389.22949013],26.449194637211885
213,214,[-389.81920388],27.42441472862706
214,215,[-387.42973374],18.415216397757483
215,216,[-390.1603573],26.19481044104605
216,217,[-394.28933282],33.30261519822207
217,218,[-392.08676834],22.465053287419405
218,219,[-388.08067175],19.59398115524138
219,220,[-391.80576028],21.01558166080051
220,221,[-391.77514852],28.34943446968541
221,222,[-389.22981417],19.016278512550123
222,223,[-387.14991207],29.750251432861944
223,224,[-388.85697123],26.841426637437607
224,225,[-388.23685738],16.615229971481092
225,226,[-392.17914229],21.30155455945718
226,227,[-390.31568246],22.901128381189675
227,228,[-388.01944824],24.30558244387309
228,229,[-383.6107597],22.016230761402785
229,230,[-389.53992278],27.5538077173811
230,231,[-383.95266759],21.614232210197834
231,232,[-388.23588826],22.364187225548907
232,233,[-393.04857131],19.150463165056827
233,234,[-388.05027577],33.63148285644223
234,235,[-390.19172428],25.752933134936324
235,236,[-383.57960999],20.68343624562928
236,237,[-389.88204496],21.257403707263446
237,238,[-391.21658298],24.32424378274667
238,239,[-386.55976751],22.907891051937835
239,240,[-385.6909847],28.187147738957645
240,241,[-392.55101497],29.679709939041523
241,242,[-392.86155477],31.308533065246813
242,243,[-393.51336037],21.488532821337383
243,244,[-392.67583701],25.463743953993827
244,245,[-390.90582703],17.147731790638932
245,246,[-387.49171245],20.629609825635196
246,247,[-385.31857033],24.68620740524446
247,248,[-395.71775746],25.121341008128542
248,249,[-385.3180335],21.55277238530342
249,250,[-390.65705016],23.00404320943235
250,251,[-392.89346306],26.421800919253418
251,252,[-388.8874736],28.30913343935302
252,253,[-392.45896357],20.510501355835885
253,254,[-387.46045375],25.063243164558603
254,255,[-388.73279689],16.295722467730744
255,256,[-387.4294097],25.162087133436494
256,257,[-388.54621228],24.020670238167348
257,258,[-393.23375486],27.281542442061685
258,259,[-390.87500099],24.59658100990334
259,260,[-391.68255619],17.32855872794835
260,261,[-391.86838484],24.712831287673026
261,262,[-387.02595614],23.72745813143374
262,263,[-387.11908455],25.48565966191918
263,264,[-384.29338834],25.278622830756987
264,265,[-385.22555129],29.505848793068317
265,266,[-388.35963029],26.927346311434352
266,267,[-393.97954638],23.339342241335398
267,268,[-388.91948826],21.860585257260485
268,269,[-387.2739774],20.101723456623578
269,270,[-389.88204646],21.233043645367477
270,271,[-389.75744131],21.838873974000563
271,272,[-387.9871114],26.95522071436198
272,273,[-387.61577517],25.26213440268931
273,274,[-390.13007071],17.937542744357177
274,275,[-391.18543365],22.87156070362438
275,276,[-389.63316171],16.918037963635992
276,277,[-386.06296303],30.142720129754807
277,278,[-391.46568724],32.26922720008426
278,279,[-390.50248097],27.69019545449151
279,280,[-389.16729637],22.778002605293736
280,281,[-386.96289666],19.34961653839458
281,282,[-389.72693671],22.137926566480385
282,283,[-388.32955724],18.45041924775249
283,284,[-388.67038737],39.40500282037138
284,285,[-386.18778545],21.53678118700933
285,286,[-387.18095612],24.704275682719068
286,287,[-388.17412532],21.384105216373097
287,288,[-386.03245992],20.306950672708375
288,289,[-389.01272606],26.917649665264168
289,290,[-387.21145812],25.49619702738945
290,291,[-390.93741201],19.41935613480481
291,292,[-388.98071326],22.33091459912483
292,293,[-396.55603306],26.808078175843363
293,294,[-395.06584547],25.90539116329617
294,295,[-388.94988424],31.28085914525119
295,296,[-387.18160159],27.016582094057643
296,297,[-385.96994362],21.27258729573452
297,298,[-397.23909325],26.148350565120428
298,299,[-392.89313976],17.426166656041385
299,300,[-387.61469964],19.90344423477096
